UniqueId,Id,Name,Description,Expertise,Academy,Genre,Skill,PackageIds,TopicsCovered,Duration,ContentCount,Internal,Vendor,Price,ELearning,ELearningDescription,ProjectWork,ProjectWorkDescription,OnlineQuiz,OnlineQuizDescription,ManagerApproval,Type,Classroom,ClassroomDescription,Assignment,AssignmentDescription,Assessment,AssessmentDescription,IsPreRequisiteMandatory,IsCloudLabAvailable,IsCertificateAvailable,Quiz,Proficiency,DegreedCourseLink,shoshin link
ES_3555,32672,Oracle Cloud HCM BI Publisher Creating BI Publisher Layout Templates - L4,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/middleware/bi12214/bip/BIPRD/GUID-EAAA117F-4B39-459C-97B5-1E2AE400E785.htm#BIPRD2133
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,HCM Cloud,Oracle Cloud HCM BI Publisher,,This course details are aligned with skill Oracle Cloud HCM BI Publisher for L4 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L4,https://degreed.com/courses/?d=59YRQMNE58,https://shoshin.ltimindtree.com/detailsPage/Course/201/32672
ES_3556,32673,Oracle Cloud HCM Approval workflows Oracle Fusion Cloud HCM Workflows and Approvals - L1,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/en/cloud/saas/human-resources/24c/faucf/overview-of-notifications-and-approvals.html#s20058083
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,HCM Cloud,Oracle Cloud HCM Approval workflows,,This course details are aligned with skill Oracle Cloud HCM Approval workflows for L1 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L1,https://degreed.com/courses/?d=7PVLOV2X39,https://shoshin.ltimindtree.com/detailsPage/Course/201/32673
ES_3557,32674,Oracle Cloud HCM Approval workflows Oracle Fusion Cloud HCM Workflows and Approvals - L2,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/en/cloud/saas/human-resources/24c/faucf/overview-of-notifications-and-approvals.html#s20058083
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,HCM Cloud,Oracle Cloud HCM Approval workflows,,This course details are aligned with skill Oracle Cloud HCM Approval workflows for L2 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L2,https://degreed.com/courses/?d=39ZQ1EXN19,https://shoshin.ltimindtree.com/detailsPage/Course/201/32674
ES_3559,32676,Oracle Cloud HCM Approval workflows Oracle Fusion Cloud HCM Workflows and Approvals - L4,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/en/cloud/saas/human-resources/24c/faucf/overview-of-notifications-and-approvals.html#s20058083
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,HCM Cloud,Oracle Cloud HCM Approval workflows,,This course details are aligned with skill Oracle Cloud HCM Approval workflows for L4 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L4,https://degreed.com/courses/?d=K9OG5MZODP,https://shoshin.ltimindtree.com/detailsPage/Course/201/32676
ES_3560,32677,Oracle Utilities Functional Architecture Oracle Utilities Meter Data ManagementÿServer Administration Guide - L1,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/en/industries/energy-water/meter-data-management/2.5.0.0.0/mdm-server-admin-guide/index.html#page/MDM_SERVER_ADMIN_25000/MDM_Server_Admin_Guide_Preface.01.1.html
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Utilities,Oracle Utilities Functional Architecture,,This course details are aligned with skill Oracle Utilities Functional Architecture for L1 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L1,https://degreed.com/courses/?d=7PVLOV2O59,https://shoshin.ltimindtree.com/detailsPage/Course/201/32677
ES_3562,32679,Oracle Utilities Functional Architecture Oracle Utilities Meter Data ManagementÿServer Administration Guide - L2,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/en/industries/energy-water/meter-data-management/2.5.0.0.0/mdm-server-admin-guide/index.html#page/MDM_SERVER_ADMIN_25000/MDM_Server_Admin_Guide_Preface.01.1.html
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Utilities,Oracle Utilities Functional Architecture,,This course details are aligned with skill Oracle Utilities Functional Architecture for L2 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L2,https://degreed.com/courses/?d=K9OG5MW3QP,https://shoshin.ltimindtree.com/detailsPage/Course/201/32679
ES_3564,32681,Oracle Utilities Functional Architecture Oracle Utilities Meter Data ManagementÿServer Administration Guide - L3,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/en/industries/energy-water/meter-data-management/2.5.0.0.0/mdm-server-admin-guide/index.html#page/MDM_SERVER_ADMIN_25000/MDM_Server_Admin_Guide_Preface.01.1.html
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Utilities,Oracle Utilities Functional Architecture,,This course details are aligned with skill Oracle Utilities Functional Architecture for L3 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L3,https://degreed.com/courses/?d=O97LVYGMY9,https://shoshin.ltimindtree.com/detailsPage/Course/201/32681
ES_3566,32683,Oracle Utilities Functional Architecture Oracle Utilities Meter Data ManagementÿServer Administration Guide - L4,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/en/industries/energy-water/meter-data-management/2.5.0.0.0/mdm-server-admin-guide/index.html#page/MDM_SERVER_ADMIN_25000/MDM_Server_Admin_Guide_Preface.01.1.html
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Utilities,Oracle Utilities Functional Architecture,,This course details are aligned with skill Oracle Utilities Functional Architecture for L4 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L4,https://degreed.com/courses/?d=59YRQMNOK8,https://shoshin.ltimindtree.com/detailsPage/Course/201/32683
ES_3573,32690,Oracle Primavera Data conversion Primavera - L2,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E90746_01/p6help/en/helpmain.htm?toc.htm?5936.htm
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Primavera Data conversion,,This course details are aligned with skill Oracle Primavera Data conversion for L2 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L2,https://degreed.com/courses/?d=08GZ02NZX9,https://shoshin.ltimindtree.com/detailsPage/Course/201/32690
ES_3574,32691,Oracle Primavera Data conversion Primavera - L3,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E90746_01/p6help/en/helpmain.htm?toc.htm?5936.htm
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Primavera Data conversion,,This course details are aligned with skill Oracle Primavera Data conversion for L3 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L3,https://degreed.com/courses/?d=K95YK7NYV9,https://shoshin.ltimindtree.com/detailsPage/Course/201/32691
ES_3575,32692,Oracle Primavera Data conversion Primavera - L4,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E90746_01/p6help/en/helpmain.htm?toc.htm?5936.htm
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Primavera Data conversion,,This course details are aligned with skill Oracle Primavera Data conversion for L4 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L4,https://degreed.com/courses/?d=49EZ02R2W9,https://shoshin.ltimindtree.com/detailsPage/Course/201/32692
ES_3576,32693,Oracle Primavera Integration Integration of Primavera P6 EPPM Oracle Cloud with External Application - L1,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E80480_01/English/integration/primavera_cloud_integration_overview/primavera_cloud_integration_overview.pdf
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Primavera Integration,,This course details are aligned with skill Oracle Primavera Integration for L1 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L1,https://degreed.com/courses/?d=DP6OYKXKM8,https://shoshin.ltimindtree.com/detailsPage/Course/201/32693
ES_3578,32695,Oracle Primavera Integration Advanced Integration Topic of Primavera P6 EPPM using Primavera Gateway - L3,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E80480_01/English/integration/primavera_cloud_integration_overview/175719.htm#t175719
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Primavera Integration,,This course details are aligned with skill Oracle Primavera Integration for L3 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L3,https://degreed.com/courses/?d=49EZ02NOR9,https://shoshin.ltimindtree.com/detailsPage/Course/201/32695
ES_3579,32696,Oracle Primavera Integration Advanced Integration Topic of Primavera P6 EPPM using Primavera Gateway - L4,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E80480_01/English/integration/primavera_cloud_integration_overview/175719.htm#t175719
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Primavera Integration,,This course details are aligned with skill Oracle Primavera Integration for L4 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L4,https://degreed.com/courses/?d=DP6OYK5LJ8,https://shoshin.ltimindtree.com/detailsPage/Course/201/32696
ES_3582,32699,Oracle Webservices EPPM Web Services Reference Guide  - L3,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/F37125_01/English/Integration_Documentation/p6_eppm_web_services_reference/p6_eppm_web_services_reference.pdf
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Webservices,,This course details are aligned with skill Oracle Webservices for L3 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L3,https://degreed.com/courses/?d=3PM60WJMN8,https://shoshin.ltimindtree.com/detailsPage/Course/201/32699
ES_3583,32700,Oracle Webservices EPPM Web Services Reference Guide  - L4,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/F37125_01/English/Integration_Documentation/p6_eppm_web_services_reference/p6_eppm_web_services_reference.pdf
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Oracle Webservices,,This course details are aligned with skill Oracle Webservices for L4 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L4,https://degreed.com/courses/?d=08GZ025YL9,https://shoshin.ltimindtree.com/detailsPage/Course/201/32700
ES_3587,32704,Primavera Primavera - L4,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E90746_01/p6help/en/helpmain.htm?toc.htm?5936.htm
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Primavera,,This course details are aligned with skill Primavera for L4 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L4,https://degreed.com/courses/?d=E9JL045EJ8,https://shoshin.ltimindtree.com/detailsPage/Course/201/32704
ES_3588,32705,Primavera Application Administration P6ÿEPPM User and Integration Library - L1,"Steps to opt for the relevant course as per your JSC.
1.	Login to your digital Profile >> My Learnings >> By Job Skill Cluster >> Pick the must complete on priority (Optional can be second priority)
2.	Click on the skill having gap identified by the system. 
3.	Pick the corresponding Course as relevant >> Click on View Details
4.	The Degreed (Shoshin LXP) system will display the course description.
5.	Click on ""Visit"" at the bottom left of the page >> You will land on relevant course on Shoshin LMS Page.
Steps to start and attempt the course:

1. On this page, click on the Add button to add the course to your Learning Path, this is MANDATORY.
a. Select Learning Intent as Role Based Learning and submit
2. Access the course from the Learning Path and start the course to track the progress.
3. If you encounter an issue related to the course, reach out to your LBP 
4. Course URL-  https://docs.oracle.com/cd/E90746_01/index.html
5. Download the course completion record from the OEM portal and upload the same to the respective course that started in Step 2.
7. The course status will be marked as completed post validation by the Learning Team.
8. The course platform will update the completion details. This information will synchronize with the LMS and will reflect in the corresponding skill on your digital profile.",201,EAS,Primavera,Primavera Application Administration,,This course details are aligned with skill Primavera Application Administration for L1 level,20.00.00,0,FALSE,Oracle Docs,0 INR,FALSE,,FALSE,,FALSE,,TRUE,TF3Course,FALSE,,FALSE,,FALSE,,FALSE,FALSE,TRUE,FALSE,L1,https://degreed.com/courses/?d=K9OG5MZ4KP,https://shoshin.ltimindtree.com/detailsPage/Course/201/32705
